X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
35282,7008: U.S. COAST GUARD,7000: Department of Homeland Security,"BOLLINGER SHIPYARDS LOCKPORT, L.L.C.",8365 HIGHWAY 308,LOCKPORT,LA,70374,7000: Department of Homeland Security,7008: U.S. COAST GUARD,8514156,FAST RESPONSE CUTTER (FRC-B).,NA,LOCKPORT,LA,LA01,1905: COMBAT SHIPS AND LANDING VESSELS,6f822203f51b48f7a05c5715316cf38e,"LOCKPORT, LA","LOCKPORT, LA",notInBeltway,-90.5392524,29.6460467,-90.5392524,29.6460467,notInBeltway,0,0,Department of Homeland Security
35772,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,8284504,OHIO RPLACEMENT DESIGN,NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,a23a0b3f58bc4d538c7b2768f85b07cc,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
36199,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,92e5,ORDER 6103 UCA SEA DRAGON PHASE 2,NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,cb3862790e284ca3845f361137475b00,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
36693,1700: DEPT OF THE NAVY,9700: Department of Defense,HUNTINGTON INGALLS INCORPORATED,4101 WASHINGTON AVE,NEWPORT NEWS,VA,23607,9700: Department of Defense,1700: DEPT OF THE NAVY,17545019,PLANNING FOR EXECUTION,NA,NEWPORT NEWS,VA,VA03,1905: COMBAT SHIPS AND LANDING VESSELS,cac84c47fd6b4c7f843492cef03d32ec,"NEWPORT NEWS, VA","NEWPORT NEWS, VA",notInBeltway,-76.4730122,37.0870821,-76.4730122,37.0870821,notInBeltway,0,0,Department of Defense
37462,7008: U.S. COAST GUARD,7000: Department of Homeland Security,"BOLLINGER SHIPYARDS LOCKPORT, L.L.C.",8365 HIGHWAY 308,LOCKPORT,LA,70374,7000: Department of Homeland Security,7008: U.S. COAST GUARD,23919822.69,THE UNITED STATES COAST GUARD HAS A REQUIREMENT TO PROCURE UP TO TWENTY-SIX (26) FAST RESPONSE CUTTERS (FRCS) ON A FIRM FIXED PRICE (FFP) BASIS WITH AN ECONOMIC PRICE ADJUSTMENT (EPA).,NA,LOCKPORT,LA,LA01,1905: COMBAT SHIPS AND LANDING VESSELS,2abb52e9dbc14738b2ea84806b4f7dae,"LOCKPORT, LA","LOCKPORT, LA",notInBeltway,-90.5392524,29.6460467,-90.5392524,29.6460467,notInBeltway,0,0,Department of Homeland Security
37768,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,11e6,OHIO REPLACEMENT DESIGN SUPPORT,NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,699d7e6765744132b22f485a04657e2a,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
41644,1700: DEPT OF THE NAVY,9700: Department of Defense,HUNTINGTON INGALLS INCORPORATED,4101 WASHINGTON AVE,NEWPORT NEWS,VA,23607,9700: Department of Defense,1700: DEPT OF THE NAVY,2e7,ADD EMERGENT AND SUPPLEMENTAL WORK,NA,NEWPORT NEWS,VA,VA03,1905: COMBAT SHIPS AND LANDING VESSELS,bf3528492e7c44328950196aa9cc607c,"NEWPORT NEWS, VA","NEWPORT NEWS, VA",notInBeltway,-76.4730122,37.0870821,-76.4730122,37.0870821,notInBeltway,0,0,Department of Defense
42191,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,1e7,NUCLEAR REGIONAL MAINTENANCE DEPARTMENT,NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,8539dad8818f408ab4e44f4a8446e88d,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
42389,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,2323 EASTERN BLVD,BALTIMORE,MD,21220,9700: Department of Defense,1700: DEPT OF THE NAVY,146e5,LCS 9 AND LCS 11 COST TO COMPLETE FUNDING,NA,MIDDLE RIVER,MD,MD02,1905: COMBAT SHIPS AND LANDING VESSELS,6b63e8e14b594045adb63f59bf10770d,"BALTIMORE, MD","MIDDLE RIVER, MD",notInBeltway,-76.6121893,39.2903848,-76.4394056,39.3342744,notInBeltway,0,0,Department of Defense
42841,1700: DEPT OF THE NAVY,9700: Department of Defense,BAE SYSTEMS SOUTHEAST SHIPYARDS MAYPORT LLC,8500 HECKSCHER DR,JACKSONVILLE,FL,32226,9700: Department of Defense,1700: DEPT OF THE NAVY,10685213,PSA EXECUTION FOR LCS SHIPS IN MAYPORT HOMEPORT,NA,JACKSONVILLE,FL,FL04,1905: COMBAT SHIPS AND LANDING VESSELS,357566e60f7b4d6faa1a4fe96f89f1ba,"JACKSONVILLE, FL","JACKSONVILLE, FL",notInBeltway,-81.655651,30.3321838,-81.655651,30.3321838,notInBeltway,0,0,Department of Defense
43501,1700: DEPT OF THE NAVY,9700: Department of Defense,BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2205 E BELT ST,SAN DIEGO,CA,92113,9700: Department of Defense,1700: DEPT OF THE NAVY,14892232,PSA SUPPORT- LEVEL OF EFFORT,NA,SAN DIEGO,CA,CA51,1905: COMBAT SHIPS AND LANDING VESSELS,6d58e716bdc44c3fbb92727713ef5f6a,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
43578,1700: DEPT OF THE NAVY,9700: Department of Defense,BATH IRON WORKS CORPORATION,700 WASHINGTON ST,BATH,ME,04530,9700: Department of Defense,1700: DEPT OF THE NAVY,23398554,PROVIDE OVER TARGET COST PERFORMANCE FUNDING AND UPDATE PCO.,NA,BATH,ME,ME01,1905: COMBAT SHIPS AND LANDING VESSELS,7e91d36a29754d1eaecd471e94aca483,"BATH, ME","BATH, ME",notInBeltway,-69.8206023,43.9106353,-69.8206023,43.9106353,notInBeltway,0,0,Department of Defense
43839,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,17609554,"SSN 792 CONSTRUCTION (BOAT 1, FY14)",NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,e76054fa27c84a36a935ab54dd48b390,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
47918,1700: DEPT OF THE NAVY,9700: Department of Defense,ELECTRIC BOAT CORPORATION,75 EASTERN POINT RD,GROTON,CT,06340,9700: Department of Defense,1700: DEPT OF THE NAVY,8327875,SUBMARINE,NA,GROTON,CT,CT02,1905: COMBAT SHIPS AND LANDING VESSELS,c7e1e1eee82e4392b738caa239f099b7,"GROTON, CT","GROTON, CT",notInBeltway,-72.0790717,41.3497456,-72.0790717,41.3497456,notInBeltway,0,0,Department of Defense
10485,7505: OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,7500: Department of Health and Human Services,"CEMPRA PHARMACEUTICALS, INC.",2530 MERIDIAN PKWY STE 300,DURHAM,NC,27713,7500: Department of Health and Human Services,7505: OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,25521725.48,CEMPRA - SOLITHROMYCIN (CEM-101) FOR CIVILIAN USE AND BROAD BIOTERROR THREAT MEDICAL COUNTERMEASURES.,NA,CHAPEL HILL,NC,NC04,6505: DRUGS AND BIOLOGICALS,54060f9ef3a34232a5c99220e82de3af,"DURHAM, NC","CHAPEL HILL, NC",notInBeltway,-78.898619,35.9940329,-79.0558445,35.9131996,notInBeltway,0,0,Department of Health and Human Services
10509,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,"SAGENT PHARMACEUTICALS, INC.",1901 N ROSELLE RD STE 700,SCHAUMBURG,IL,60195,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,19362816,SAGENT PHARMA IDIQ MOD 00001,NA,SCHAUMBURG,IL,IL08,6505: DRUGS AND BIOLOGICALS,6de4efa460924b9391c577af582fa018,"SCHAUMBURG, IL","SCHAUMBURG, IL",notInBeltway,-88.0834059,42.0333607,-88.0834059,42.0333607,notInBeltway,0,0,Department of Health and Human Services
15494,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,GLAXOSMITHKLINE LLC,5 MOORE DR,RESEARCH TRIANGLE PARK,NC,27709,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,48040460.9,IGF::OT::IGF 2016 PED FLU,NA,DURHAM,NC,NC04,6505: DRUGS AND BIOLOGICALS,e2e12507e63a4c13b61b134d5e4edda0,"RESEARCH TRIANGLE PARK, NC","DURHAM, NC",notInBeltway,-78.8636402,35.8991678,-78.898619,35.9940329,notInBeltway,0,0,Department of Health and Human Services
15868,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,"MEDIMMUNE BIOLOGICS, INC.",1 MEDIMMUNE WAY,GAITHERSBURG,MD,20878,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,88614035.2,IGF::OT::IGF 2016 PED FLU,NA,GAITHERSBURG,MD,MD06,6505: DRUGS AND BIOLOGICALS,c72fa2c3303343b0b617a28dc698c03e,"GAITHERSBURG, MD","GAITHERSBURG, MD",notInBeltway,-77.2013705,39.1434406,-77.2013705,39.1434406,inBeltway,0,88614035.2,Department of Health and Human Services
15882,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,SANOFI PASTEUR INC.,1 DISCOVERY DR,SWIFTWATER,PA,18370,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,144566389.88,IGF::OT::IGF 2016 PED FLU,NA,SWIFTWATER,PA,PA10,6505: DRUGS AND BIOLOGICALS,a4a15fb09c92475d8c5b552333f05174,"SWIFTWATER, PA","SWIFTWATER, PA",notInBeltway,-75.3266416,41.0881409,-75.3266416,41.0881409,notInBeltway,0,0,Department of Health and Human Services
16496,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,EMERGENT BIODEFENSE OPERATIONS LANSING LLC,3500 N MARTIN LUTHER KING JR BLVD # 1,LANSING,MI,48906,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,17906329.32,ANTHRAX VACCINE ADSORBED (AVA) EXERCISE OPTION,NA,LANSING,MI,MI08,6505: DRUGS AND BIOLOGICALS,f97e18e24186463580415dade3f2ba9b,"LANSING, MI","LANSING, MI",notInBeltway,-84.5555347,42.732535,-84.5555347,42.732535,notInBeltway,0,0,Department of Health and Human Services
17896,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,EMERGENT BIODEFENSE OPERATIONS LANSING LLC,3500 N MARTIN LUTHER KING JR BLVD # 1,LANSING,MI,48906,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,39999996,ANTHRAX VACCINE ADSORBED (AVA) EXERCISE OPTION,NA,LANSING,MI,MI08,6505: DRUGS AND BIOLOGICALS,2fba965aff6e420793c341018bf7b8f7,"LANSING, MI","LANSING, MI",notInBeltway,-84.5555347,42.732535,-84.5555347,42.732535,notInBeltway,0,0,Department of Health and Human Services
32571,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,EMERGENT BIODEFENSE OPERATIONS LANSING LLC,3500 N MARTIN LUTHER KING JR BLVD # 1,LANSING,MI,48906,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,97040755.2,ANTHRAX VACCINE ADSORBED (AVA) EXERCISE OPTION,NA,LANSING,MI,MI08,6505: DRUGS AND BIOLOGICALS,ff528d8e7af5400cae906bd928c792b9,"LANSING, MI","LANSING, MI",notInBeltway,-84.5555347,42.732535,-84.5555347,42.732535,notInBeltway,0,0,Department of Health and Human Services
38301,7505: OFFICE OF ASSISTANT SECRETARY FOR PREPAREDNESS AND RESPONSE,7500: Department of Health and Human Services,EMERGENT PRODUCT DEVELOPMENT GAITHERSBURG INC.,300 PROFESSIONAL DR,GAITHERSBURG,MD,20879,7500: Department of Health and Human Services,7505: OFFICE OF ASSISTANT SECRETARY FOR PREPAREDNESS AND RESPONSE,198705042,IGF::OT:IGF,NA,GAITHERSBURG,MD,MD06,6505: DRUGS AND BIOLOGICALS,a47e19ad9e834ae2a73ef2457ab4ed39,"GAITHERSBURG, MD","GAITHERSBURG, MD",notInBeltway,-77.2013705,39.1434406,-77.2013705,39.1434406,inBeltway,0,198705042,Department of Health and Human Services
40938,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,"SANOFI PASTEUR BIOLOGICS, CO",38 SIDNEY ST,CAMBRIDGE,MA,02139,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,3825e4,IGF::OT::IGF ; BAXTER CELL HARVEST IN YEAR 6 OF THE CONTRAC,NA,CAMBRIDGE,MA,MA07,6505: DRUGS AND BIOLOGICALS,9de89cf33cd246f781c7bfe3cd8e1e35,"CAMBRIDGE, MA","CAMBRIDGE, MA",notInBeltway,-71.1097335,42.3736158,-71.1097335,42.3736158,notInBeltway,0,0,Department of Health and Human Services
41892,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,EMERGENT BIODEFENSE OPERATIONS LANSING LLC,3500 N MARTIN LUTHER KING JR BLVD # 1,LANSING,MI,48906,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,24430484.4,ANTHRAX VACCINE ADSORBED (AVA) EXERCISE OPTION,NA,LANSING,MI,MI08,6505: DRUGS AND BIOLOGICALS,23e59e48e4664d4abedae31d02d587fc,"LANSING, MI","LANSING, MI",notInBeltway,-84.5555347,42.732535,-84.5555347,42.732535,notInBeltway,0,0,Department of Health and Human Services
41963,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,7500: Department of Health and Human Services,SANOFI PASTEUR INC.,1 DISCOVERY DR,SWIFTWATER,PA,18370,7500: Department of Health and Human Services,7523: CENTERS FOR DISEASE CONTROL AND PREVENTION,52045612.5,IGF::OT::IGF 2016 PED FLU,NA,SWIFTWATER,PA,PA10,6505: DRUGS AND BIOLOGICALS,c7513825c357457986b31579b565940f,"SWIFTWATER, PA","SWIFTWATER, PA",notInBeltway,-75.3266416,41.0881409,-75.3266416,41.0881409,notInBeltway,0,0,Department of Health and Human Services
46243,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",18007844.98,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 16 FY 2016 MAY 1, 2016 TO MAY 31, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,facd2f1b431347938389de2e16d1d118,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46246,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",222532868.42,"EXPRESS REPORT: PHARMACY PRIME VENDOR CMOP FY16 MAY 1, 2016 TO MAY 31, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,9c7bc65ebb38462da719eb3856ab917c,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46248,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",18395588.33,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAY,NA,DULUTH,GA,GA07,6505: DRUGS AND BIOLOGICALS,3d48133845224b7a958bac9a64896a29,"SAN FRANCISCO, CA","DULUTH, GA",notInBeltway,-122.4194155,37.7749295,-84.1446376,34.0028786,notInBeltway,0,0,Department of Veterans Affairs
46250,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",18546167.51,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAY,NA,DURHAM,NC,NC01,6505: DRUGS AND BIOLOGICALS,80181d6f3dff4d5da922c07399bd18ec,"SAN FRANCISCO, CA","DURHAM, NC",notInBeltway,-122.4194155,37.7749295,-78.898619,35.9940329,notInBeltway,0,0,Department of Veterans Affairs
46254,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",15472687.97,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAR,NA,PITTSBURGH,PA,PA12,6505: DRUGS AND BIOLOGICALS,6c567d5c2e544fd1bbfea8fe09d2d04b,"SAN FRANCISCO, CA","PITTSBURGH, PA",notInBeltway,-122.4194155,37.7749295,-79.9958864,40.4406248,notInBeltway,0,0,Department of Veterans Affairs
46257,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",17592477.78,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAR,NA,DURHAM,NC,NC01,6505: DRUGS AND BIOLOGICALS,df3bd6d3e3fd4641a946b6a61958f153,"SAN FRANCISCO, CA","DURHAM, NC",notInBeltway,-122.4194155,37.7749295,-78.898619,35.9940329,notInBeltway,0,0,Department of Veterans Affairs
46258,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",13321178.86,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAR,NA,DULUTH,GA,GA07,6505: DRUGS AND BIOLOGICALS,1c0bcd6ddbca4b62bc3781787914804b,"SAN FRANCISCO, CA","DULUTH, GA",notInBeltway,-122.4194155,37.7749295,-84.1446376,34.0028786,notInBeltway,0,0,Department of Veterans Affairs
46259,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",26221769.15,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAR,NA,BAY PINES,FL,FL13,6505: DRUGS AND BIOLOGICALS,b3fc6fa12ca14a7dbcde15d5066d41b1,"SAN FRANCISCO, CA","BAY PINES, FL",notInBeltway,-122.4194155,37.7749295,-82.7751622,27.8092229,notInBeltway,0,0,Department of Veterans Affairs
46261,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",24887337.28,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 MAY,NA,BAY PINES,FL,FL13,6505: DRUGS AND BIOLOGICALS,9d7ce44162694812b86244d29d9c8784,"SAN FRANCISCO, CA","BAY PINES, FL",notInBeltway,-122.4194155,37.7749295,-82.7751622,27.8092229,notInBeltway,0,0,Department of Veterans Affairs
46263,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",14028994.98,EXPRESS REPORT: PHARMACY PRIME VENDOR EXPRESS REPORT - NCO 20 MAY FY2016,NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,185c866eec4149c9a86671a03b3620f1,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46264,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",14282172.39,EXPRESS REPORT: PHARMACY PV JUNE FY2016 NCO 20,NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,c3484874a35c49ffbbd441b418f81914,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46265,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",15812466.97,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 09 FY16 JUN 1, 2016 TO JUN 30, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,f50b7a7c84fe4533a61a3651d5c3496d,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46267,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",20711447.24,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 10 FY 2016 JUN 1, 2016 TO JUN 30, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,3a085a6bc77e407faf5db647589d4ab9,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46270,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",259663316.24,"EXPRESS REPORT: PHARMACY PRIME VENDOR CMOP FY16 JUN 1, 2016 TO JUN 30, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,c5bc179b8fa14fb58c411962e97a950e,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46273,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",19099449.81,EXPRESS REPORT:PHARMACY PRIME VENDOR - NCO 22 JUNE FY2016,NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,b21b71a0bb2949ac82240e4c8ea22ce8,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46276,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",16937536.68,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUL,NA,DURHAM,NC,NC01,6505: DRUGS AND BIOLOGICALS,b6ebb6338df34b61983eb003617ea11e,"SAN FRANCISCO, CA","DURHAM, NC",notInBeltway,-122.4194155,37.7749295,-78.898619,35.9940329,notInBeltway,0,0,Department of Veterans Affairs
46277,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",255425784.18,"EXPRESS REPORT: PHARMACY PRIME VENDOR CMOP FY16 JUL 1, 2016 TO JUL 31, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,04082578cd2b48e99bae14b66d2d321d,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
46279,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",13907097.7,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUL,NA,PITTSBURGH,PA,PA12,6505: DRUGS AND BIOLOGICALS,40258b5a44e940cf955a247b76f83dff,"SAN FRANCISCO, CA","PITTSBURGH, PA",notInBeltway,-122.4194155,37.7749295,-79.9958864,40.4406248,notInBeltway,0,0,Department of Veterans Affairs
