X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
16838,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,9500 GODWIN DR,MANASSAS,VA,20110,9700: Department of Defense,1700: DEPT OF THE NAVY,78810266,ENGINEERING SERVICES (JAPAN FMS),NA,MANASSAS,VA,VA10,3590: MISCELLANEOUS SERVICE AND TRADE EQUIPMENT,1ec92300112d4c3590aa161fbb0d070c,"MANASSAS, VA","MANASSAS, VA",notInBeltway,-77.4752667,38.7509488,-77.4752667,38.7509488,inBeltway,0,78810266,Department of Defense
17432,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY BLDG 157,SUNNYVALE,CA,94089,9700: Department of Defense,1700: DEPT OF THE NAVY,677566351,D5 RFP MISSILE,NA,SUNNYVALE,CA,CA17,1140: NUCLEAR COMPONENTS,291c7adda0b24106adf7663da1b8fe66,"SUNNYVALE, CA","SUNNYVALE, CA",notInBeltway,-122.0363496,37.36883,-122.0363496,37.36883,notInBeltway,0,0,Department of Defense
18515,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,96129115,IGF::OT::IGF,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",0c34dc67e226437a8938ba7b328e49cf,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
18796,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,149472489,"F-22 AIR VEHICLE FUNDING MODIFICATION FOR CONTRACT LINE ITEM NUMBERS 1601, 1604, 1613, 1620, 1644",NA,FORT WORTH,TX,TX12,J016: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,61d86918d3a749a398a7e9096d827fb6,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
18841,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,129861637,"F-22 AIR VEHICLE FUNDING MODIFICATION FOR CONTRACT LINE ITEM NUMBERS 1601, 1604, 1613, 1620, 1644",NA,FORT WORTH,TX,TX12,J016: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,ea4e0f3353df4a609e3beb753dd8741e,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
19336,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,98384172,FMS ISRAEL C-130J FUNDING AIRCRAFT #5-6,NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",a1d2cf48b6794193ab9ff1ec8953f831,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
20513,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,11335e4,"C-130J, FMS INDIA, ADDITIONAL FUNDING FOR UCA",NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",82a9a02d38ef49d9b3e0389721c888d4,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
20964,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,3119e5,UCA FOR FY16 AIRCRAFT THAT WERE ADDED IN PRESIDENT'S BUDGET FOR FY-16 AND IN THE 2016 CONSOLIDATED APPROPRIATIONS ACT,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",2845446bbea745d4926bd5e2dd8db4fa,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
21475,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1801 STATE RT 17 C,OWEGO,NY,13827,9700: Department of Defense,1700: DEPT OF THE NAVY,110179575,NON-RECURRING ENGINEERING FOR DEVELOPMENT AND PROGRAM SUPPORT FOR ROYAL SAUDI NAVAL FORCES (RSNF) MH-60R FOREIGN MILITARY SALE (FMS) CASE SR-P-SBU.,NA,OWEGO,NY,NY22,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,d50c0d7ab53341b397a426ee2ff62064,"OWEGO, NY","OWEGO, NY",notInBeltway,-76.2621549,42.1034075,-76.2621549,42.1034075,notInBeltway,0,0,Department of Defense
22135,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1701 W MARSHALL DR,GRAND PRAIRIE,TX,75051,9700: Department of Defense,2100: DEPT OF THE ARMY,208563794.47,DEFINITIZATION FOR FY14 AND FY15 REQUIREMENTS.,NA,GRAND PRAIRIE,TX,TX33,1420: GUIDED MISSILE COMPONENTS,6b11858fb1d6455cbce2a1af18c188f1,"GRAND PRAIRIE, TX","GRAND PRAIRIE, TX",notInBeltway,-96.9977846,32.7459645,-96.9977846,32.7459645,notInBeltway,0,0,Department of Defense
22140,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1701 W MARSHALL DR,GRAND PRAIRIE,TX,75051,9700: Department of Defense,2100: DEPT OF THE ARMY,832829489.14,EXERCISE FY16 PRICED OPTION AND REVISE H CLAUSE EXERCISE LANGUAGE,NA,GRAND PRAIRIE,TX,TX33,1420: GUIDED MISSILE COMPONENTS,b1dc7871c4644b81bcfbf52826fe60df,"GRAND PRAIRIE, TX","GRAND PRAIRIE, TX",notInBeltway,-96.9977846,32.7459645,-96.9977846,32.7459645,notInBeltway,0,0,Department of Defense
22141,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1701 W MARSHALL DR,GRAND PRAIRIE,TX,75051,9700: Department of Defense,2100: DEPT OF THE ARMY,170367377.54,MODIFICATION INCREASING NTE AMOUNTS FOR FY16 PRODUCTION CONTRACT.,NA,DALLAS,TX,TX33,1420: GUIDED MISSILE COMPONENTS,6b3633ca5d104be1ab1cc57df1980a14,"GRAND PRAIRIE, TX","DALLAS, TX",notInBeltway,-96.9977846,32.7459645,-96.7969879,32.7766642,notInBeltway,0,0,Department of Defense
22435,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,101573142.61,INCREMENTALLY FUND N00019-15-C-0114,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",aedac3b380fc4f2cb256749e40dfa685,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
22535,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,5600 W SAND LAKE RD # MP-265,ORLANDO,FL,32819,9700: Department of Defense,2100: DEPT OF THE ARMY,94525801.45,FUNDING INCREASE,NA,ORLANDO,FL,FL10,1410: GUIDED MISSILES,7b1363de27a14aef9aa72acdbb6fae26,"ORLANDO, FL","ORLANDO, FL",notInBeltway,-81.3792365,28.5383355,-81.3792365,28.5383355,notInBeltway,0,0,Department of Defense
22536,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,5600 W SAND LAKE RD # MP-265,ORLANDO,FL,32819,9700: Department of Defense,2100: DEPT OF THE ARMY,99719157.36,FUNDING INCREASE,NA,ORLANDO,FL,FL10,1410: GUIDED MISSILES,63548910cd964729b5f114c89e403b09,"ORLANDO, FL","ORLANDO, FL",notInBeltway,-81.3792365,28.5383355,-81.3792365,28.5383355,notInBeltway,0,0,Department of Defense
23338,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,5600 W SAND LAKE RD # MP-265,ORLANDO,FL,32819,9700: Department of Defense,2100: DEPT OF THE ARMY,70941065.32,THIS NTE CHANGE ORDER MODIFICATION HELLFIRE II MISSILE PRODUCTION,NA,ORLANDO,FL,FL10,1410: GUIDED MISSILES,c2afb08e4a5c40c3acef34c93ea8e5f3,"ORLANDO, FL","ORLANDO, FL",notInBeltway,-81.3792365,28.5383355,-81.3792365,28.5383355,notInBeltway,0,0,Department of Defense
24042,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,738e5,LRIP 12 XLL FUNDING FOR JAPAN,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",a3c88941ec5644b2b1ebd6aa1925c39f,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
24308,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,121012788,"IRAQ PRODUCTION FUNDING, FUEL FUNDING",NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",a6ce6b714cc3476f9a5fa612165117e4,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
24510,2100: DEPT OF THE ARMY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1701 W MARSHALL DR,GRAND PRAIRIE,TX,75051,9700: Department of Defense,2100: DEPT OF THE ARMY,132444728.35,PROCURE GMLRS AW ROCKET PODS - QTY 290 GMLRS UNITARY ROCKET PODS - QTY 34 RRPR ROCKET PODS - QTY 529 INTEGRATED LOGISTICS SUPPORT DOWNLOAD/ DEMATE SUPPORT NAVSTRIKE 3.3 GPS RECEIVERS,NA,GRAND PRAIRIE,TX,TX33,1410: GUIDED MISSILES,8d89f60ea57244d289ab17715cd685b5,"GRAND PRAIRIE, TX","GRAND PRAIRIE, TX",notInBeltway,-96.9977846,32.7459645,-96.9977846,32.7459645,notInBeltway,0,0,Department of Defense
26228,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,66720486.86,QORVO DMS,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",22e24a2756cb4982bd06b16940da0d40,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
26335,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,198077329.55,LRIP 10 NON-ANNUAL SUSTAINMENT,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",92c1488f9b0b48f6bb7b2d7b28793963,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
26910,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,199 BORTON LANDING RD,MOORESTOWN,NJ,08057,9700: Department of Defense,1700: DEPT OF THE NAVY,86154657,AEGIS FOREIGN MILITARY SALES (FMS) LIFETIME SUPPORT (LTS),NA,MOORESTOWN,NJ,NJ03,"5840: RADAR EQUIPMENT, EXCEPT AIRBORNE",564020956f574b0ea09e52f00e62b654,"MOORESTOWN, NJ","MOORESTOWN, NJ",notInBeltway,-74.948886,39.9688817,-74.948886,39.9688817,notInBeltway,0,0,Department of Defense
28523,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,2288e5,TAIWAN F-16 A/B BLOCK 20 RETROFIT PROGRAM,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",f708919cc66f44738adbc478e2dab99b,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
29999,6920: FEDERAL AVIATION ADMINISTRATION,6900: Department of Transportation,LOCKHEED MARTIN CORPORATION,9211 CORPORATE BLVD,ROCKVILLE,MD,20850,6900: Department of Transportation,6920: FEDERAL AVIATION ADMINISTRATION,132848420.33,EN ROUTE AUTOMATION MODERNIZATION (ERAM),NA,ROCKVILLE,MD,MD06,"5820: RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",ae9a2cfa2073439f85e07be21e1cf306,"ROCKVILLE, MD","ROCKVILLE, MD",inBeltway,-77.1527578,39.0839973,-77.1527578,39.0839973,inBeltway,132848420.33,132848420.33,Department of Transportation
30239,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,LOCKHEED MARTIN CORPORATION,12257 STATE HWY,LITTLETON,CO,80127,1300: Department of Commerce,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,7e7,"THE GOVERNMENT IS PROCURING THE NEXT-GENERATION GEOSTATIONARY OPERATIONAL ENVIRONMENTAL SATELLITES (GOES) SERIES TO CONTINUE ITS MISSION THROUGH NEW REQUIREMENTS SPECIFIED IN THE GOES-R LEVEL I REQUIREMENTS DOCUMENT AND MISSION REQUIREMENTS DOCUMENT (MRD). THE FIRST SATELLITE OF THIS NEW SERIES, DESIGNATED AS GOES-R, WILL PROVIDE THE FIRST MAJOR IMPROVEMENT IN INSTRUMENT TECHNOLOGY SINCE GOES-I LAUNCHED IN 1994. THE GOES-R SERIES WILL INTRODUCE OTHER NEW TECHNOLOGIES IN BOTH THE SPACE AND GROUND SEGMENTS. THESE ADVANCES WILL IMPROVE THE NATION'S ABILITY TO MONITOR AND FORECAST WEATHER AND ENVIRONMENTAL PHENOMENA WITH A SIGNIFICANT INCREASE IN THE NUMBER OF PRODUCTS. ONE OF NOAA'S PRINCIPAL MISSIONS IS TO PROVIDE FORECASTS AND WARNINGS FOR THE UNITED STATES, ITS TERRITORIES, ADJACENT WATERS AND OCEAN AREA FOR THE PROTECTION OF LIFE AND PROPERTY AND ENHANCEMENT OF THE NATIONAL ECONOMY. THIS MISSION REQUIRES THE CAPABILITY TO ACQUIRE, PROCESS, AND DISSEMINATE ENVIRONMENTAL DATA ON AN EXTENSIVE SPATIAL RANGE (GLOBAL, REGIONAL AND LOCAL) ON A VARIETY OF TIME SCALES. THESE DATA INCLUDE, BUT ARE NOT LIMITED TO: GLOBAL IMAGERY; CLOUD AND PRECIPITATION PARAMETERS; ATMOSPHERIC PROFILES OF TEMPERATURE, MOISTURE, WINDS, AEROSOLS, AND OZONE; SURFACE CONDITIONS CONCERNING ICE, SNOW AND VEGETATION; OCEAN PARAMETERS AND SEA-SURFACE TEMPERATURE; AND SOLAR AND IN-SITU SPACE ENVIRONMENT CONDITIONS. THE STATEMENT OF WORK (SOW) DEFINES THOSE TASKS TO DESIGN, ANALYZE, VALIDATE, DEVELOP, FABRICATE, ASSEMBLE, INTEGRATE, TEST, VERIFY, EVALUATE, DELIVER GOES-R SERIES SATELLITES AND SUPPORT LAUNCH AND POST LAUNCH, SUPPLY AND MAINTAIN THE GROUND SUPPORT EQUIPMENT (GSE), AND SUPPORT THE NOAA SATELLITE OPERATIONS CONTROL CENTER (SOCC). THE CONTRACTOR SHALL PROVIDE THE PERSONNEL, MATERIALS, FACILITIES, AND OTHER RESOURCES TO DESIGN, VALIDATE, FABRICATE, ASSEMBLE, INTEGRATE, TEST, VERIFY, AND DELIVER GOES-R SERIES SATELLITES AND PROVIDE PRE-LAUNCH, LAUNCH, AND POST-LAUNCH SUPPORT AND TRAINING UNDER THE BASIC CONTRACT, AND OPTIONS WHEN EXERCISED BY THE GOVERNMENT.",NA,LITTLETON,CO,CO02,AR35: R&D- SPACE: FLIGHT (OPERATIONAL SYSTEMS DEVELOPMENT),24f1e836a42a4113bc6d8ffae614a01b,"LITTLETON, CO","LITTLETON, CO",notInBeltway,-105.0166498,39.613321,-105.0166498,39.613321,notInBeltway,0,0,Department of Commerce
32076,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,132600829,"C-130J, FMS FRANCE, 2 KC-130J AIRCRAFT",NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",abcf599ef3404ccbbf2151ee5a5a6688,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
32980,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,199 BORTON LANDING RD,MOORESTOWN,NJ,08057,9700: Department of Defense,1700: DEPT OF THE NAVY,112741068,FY 16 AEGIS MODERNIZATION,NA,MOORESTOWN,NJ,NJ03,1210: FIRE CONTROL DIRECTORS,2b462429af784ca88c6183c4dadee1bd,"MOORESTOWN, NJ","MOORESTOWN, NJ",notInBeltway,-74.948886,39.9688817,-74.948886,39.9688817,notInBeltway,0,0,Department of Defense
33097,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,199 BORTON LANDING RD,MOORESTOWN,NJ,08057,9700: Department of Defense,1700: DEPT OF THE NAVY,490641347,"PRODUCTION OF AWS MK 7 SHIP SETS IN SUPPORT OF THE USN, ROKN,&JMSDF",NA,MOORESTOWN,NJ,NJ03,"1285: FIRE CONTROL RADAR EQUIPMENT, EXCEPT AIRBORNE",7a20b3f951844103acdcc81395f5f487,"MOORESTOWN, NJ","MOORESTOWN, NJ",notInBeltway,-74.948886,39.9688817,-74.948886,39.9688817,notInBeltway,0,0,Department of Defense
33606,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,85980342,AME FUNDING MOD,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",b9346c475da94e1c88ca49862fa75aa0,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
33618,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,74121831,N00019-14-G-0020/0026-01 F-35 RC WEST UCA DEFIN AND NEW SCOPE IGF::OT::IGF,NA,FORT WORTH,TX,TX12,AC15: R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT),0affd7108b2049e8a0991e551ffb6768,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
34686,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,230 MALL BLVD,KING OF PRUSSIA,PA,19406,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,28065e4,GPS III SPACE VEHICLES 09 AND 10 LONG LEAD ITEMS AND PRODUCTION,NA,LITTLETON,CO,CO02,1810: SPACE VEHICLES,a0db7079fc7149a1835a1d70932b2558,"KING OF PRUSSIA, PA","LITTLETON, CO",notInBeltway,-75.3835525,40.1012856,-105.0166498,39.613321,notInBeltway,0,0,Department of Defense
37596,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,497 ELECTRONICS PKWY BLDG 5,LIVERPOOL,NY,13088,9700: Department of Defense,1700: DEPT OF THE NAVY,148905e3,AN/SLQ-32(V)6 SEWIP BLOCK 2 SUBSYSTEMS,NA,LIVERPOOL,NY,NY24,"5865: ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT",04aa07a0983849888bd1127dff2b5c34,"LIVERPOOL, NY","LIVERPOOL, NY",notInBeltway,-76.2177046,43.106456,-76.2177046,43.106456,notInBeltway,0,0,Department of Defense
37612,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,167833706.37,THE PURPOSE OF THIS MODIFICATION IS TO DEFINITIZE THE BLOCK 3I/3F UCA.,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",df0286766c27487eb8e589e49c668c3d,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
37843,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,89299340,F-35 LIGHTNING II COMMON SPARES,NA,ARLINGTON,TX,TX06,"1510: AIRCRAFT, FIXED WING",7d183a6f03d048e19d24c240da292c27,"FORT WORTH, TX","ARLINGTON, TX",notInBeltway,-97.3307658,32.7554883,-97.1080656,32.735687,notInBeltway,0,0,Department of Defense
38842,2800: SOCIAL SECURITY ADMINISTRATION,2800: Social Security Administration,LOCKHEED MARTIN CORPORATION,700 N FREDERICK AVE LOC B,GAITHERSBURG,MD,20879,2800: Social Security Administration,2800: SOCIAL SECURITY ADMINISTRATION,100169036.69,"IGF::CL::IGF - TASK ORDER 17 AGAINST INFORMATION TECHNOLOGY SUPPORT SERVICES CONTRACT NUMBER SS00-10-60108, WITH LOCKHEED MARTIN FOR CONTRACTOR SUPPORT. THIS ACTION WILL FUND TECHNICAL AREA 2, ""APPLICATION DESIGN, DEVELOPMENT, TESTING, AND MAINTENANCE"" AND 4, ""DATABASE ADMINISTRATION AND IMAGING AND DOCUMENT MANAGEMENT"" TIME&MATERIALS SUBTASKS FROM 09/29/16-09/28/17.",NA,BALTIMORE,MD,MD07,D399: IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,7640287ba5704b9588b162625c2e5dad,"GAITHERSBURG, MD","BALTIMORE, MD",notInBeltway,-77.2013705,39.1434406,-76.6121893,39.2903848,inBeltway,0,100169036.69,Social Security Administration
40076,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,66411716,C-130J ACAT 1; NEW ACRN FOR CLIN 6005 FOR OCO FUNDING,NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",f352216a4fa5478798a69939fa86815d,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
41065,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,306395263,LRIP 9 UCA,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",f0cadf3803604aada8287cb63a5da2c5,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
41066,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,875694369,LRIOP 9 UCA,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",5847c700e75d426a8520e210dd577c46,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
41509,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,459 KENNEDY DR,ARCHBALD,PA,18403,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,77476438,PAVEWAY II PRODUCTION UNITS,NA,ARCHBALD,PA,PA17,1325: BOMBS,71ce01f229344eefa0d856f5668fb523,"ARCHBALD, PA","ARCHBALD, PA",notInBeltway,-75.5368521,41.4948038,-75.5368521,41.4948038,notInBeltway,0,0,Department of Defense
41516,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,129913018.43,"THE PURPOSE OF THIS MODIFICATION IS TO INCORPORATE EFFORTS WITH THE LRIP 9 PRODUCTION NON-RECURRING SPECIAL TOOLING/ SPECIAL TEST EQUIPMENT, LM STARS&MANUFACTURING SUPPORT EQUIPMENT FROM LM MST.",NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",aaf5dde2a6194d91bcd927e939d9b21f,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
42029,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,181516490,DEFINITIZATION OF THIS UCA WILL BE CONDITIONED ON THE AWARD BY LM AERONAUTICS OF A COST PLUS FIXED FEE (CPFF) CONTRACT TO RAYTHEON SAS OF EL SEGUNDO CALIFORNIA FOR ALL PARTS AND SERVICES DESCRIBED IN THE DRAFT RAYTHEON PCAM AND NEGOTIATION MEMO NO: PNM-F35-14675-RAYTHEON-CLASSIFIED-EOL.,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",d13c2f5e39924814a2b399a468248188,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
